date;time;temperatura;umidita;irraggiamento
2015-08-03;08:54;-49.793;65.183;544.000
2015-08-03;09:00;-49.937;65.755;571.167
2015-08-03;09:06;-49.965;65.853;602.833
2015-08-03;09:12;-49.998;65.407;629.667
2015-08-03;09:18;-49.905;64.557;653.000
2015-08-03;09:24;-47.495;63.605;688.500
2015-08-03;09:30;-2.078;63.617;711.000
2015-08-03;09:36;24.663;63.277;739.833
2015-08-03;09:42;25.353;60.982;765.000
2015-08-03;09:48;25.097;61.568;789.000
2015-08-03;09:54;25.238;60.683;809.000
2015-08-03;10:00;25.990;59.040;836.000
2015-08-03;10:06;26.002;59.533;847.000
2015-08-03;10:12;26.113;59.507;878.500
2015-08-03;10:18;26.435;58.068;901.000
2015-08-03;10:24;25.983;58.973;917.833
2015-08-03;10:30;25.912;58.892;952.167
2015-08-03;10:36;26.295;58.017;971.667
2015-08-03;10:42;26.507;56.682;1001.333
2015-08-03;10:48;26.337;57.367;1046.667
2015-08-03;10:54;27.040;55.292;1060.667
2015-08-03;11:00;26.597;56.323;1069.500
2015-08-03;11:06;26.520;56.120;1105.667
2015-08-03;11:12;26.860;55.033;1141.833
2015-08-03;11:18;27.453;53.155;1126.333
2015-08-03;11:24;26.928;54.470;1144.333
2015-08-03;11:30;27.427;52.412;1178.500
2015-08-03;11:36;28.002;51.263;1176.333
2015-08-03;11:42;28.060;50.568;1212.000
2015-08-03;11:48;27.965;51.007;1266.833
2015-08-03;11:54;27.750;51.628;1288.833
2015-08-03;12:00;27.730;51.132;1304.000
