date;time;umid@1m;temp@1m;temp@3.5m;umid@3.5m
2015-05-02;17:48;14.95;20.48;22.58;47.98
2015-05-02;17:54;14.865;20.32;23.87;47.66
2015-05-02;18:00;14.69;20.32;22.25;47.98
2015-05-02;18:06;14.775;20.48;23.54;47.98
2015-05-02;18:12;14.69;20.16;23.87;47.98
2015-05-02;18:18;14.605;20.48;22.9;48.13
2015-05-02;18:24;14.775;20.48;25.16;47.98
2015-05-02;18:30;14.69;20.32;25.16;48.13
2015-05-02;18:36;14.69;20.16;24.51;47.5
2015-05-02;18:42;14.865;20.16;24.83;47.66
2015-05-02;18:48;14.775;20.16;24.83;47.98
2015-05-02;18:54;14.515;20.16;26.45;47.34
2015-05-02;19:00;14.865;20.16;25.48;47.34
2015-05-02;19:06;14.605;20.48;25.48;47.66
2015-05-02;19:12;14.515;19.995;25.8;47.03
2015-05-02;19:18;14.775;19.995;26.12;47.19
2015-05-02;19:24;14.605;19.995;25.16;47.03
2015-05-02;19:30;14.69;19.995;24.51;47.34
2015-05-02;19:36;55.35;20.32;25.16;47.34
2015-05-02;19:42;14.69;20.16;24.83;46.71
2015-05-02;19:48;14.345;20.16;25.48;46.56
2015-05-02;19:54;14.69;19.995;;
2015-05-02;20:00;14.69;20.16;25.8;46.4
2015-05-02;20:06;14.69;19.995;25.16;46.4
2015-05-02;20:12;14.775;19.835;23.22;46.56
2015-05-02;20:18;14.605;19.835;22.58;46.87
2015-05-02;20:24;14.345;19.835;25.16;46.71
2015-05-02;20:30;14.43;19.835;23.87;46.71
2015-05-02;20:36;14.515;19.835;23.87;46.4
2015-05-02;20:42;14.255;19.835;24.19;46.24
2015-05-02;20:48;14.255;19.835;24.19;46.08
2015-05-02;20:54;14.255;19.835;24.19;46.08
2015-05-02;21:00;14.345;19.835;23.22;46.24
2015-05-02;21:06;-25.8;19.35;22.25;46.08
2015-05-02;21:12;14.43;19.675;23.54;46.08
2015-05-02;21:18;14.43;19.835;23.87;45.93
2015-05-02;21:24;14.085;19.835;24.51;46.24
2015-05-02;21:30;14.17;19.675;25.8;46.24
2015-05-02;21:36;14.255;19.675;22.58;46.24
2015-05-02;21:42;14.085;19.675;23.54;46.08
2015-05-02;21:48;14.17;19.675;22.9;45.77
2015-05-02;21:54;14.085;19.675;23.54;45.93
2015-05-02;22:00;14.085;19.835;24.51;45.77
2015-05-02;22:06;14.17;19.675;23.22;45.45
2015-05-02;22:12;13.91;19.835;22.25;45.45
2015-05-02;22:18;14.17;19.675;23.87;45.45
2015-05-02;22:24;14.17;19.675;24.19;45.45
2015-05-02;22:30;13.995;19.675;22.58;45.45
2015-05-02;22:36;14.085;19.835;23.22;45.61
2015-05-02;22:42;14.17;22.095;23.22;45.45
2015-05-02;22:48;14.085;19.675;23.54;45.61
2015-05-02;22:54;13.91;19.675;22.58;45.61
2015-05-02;23:00;14.255;19.675;25.16;45.77
2015-05-02;23:06;14.17;19.675;24.83;45.61
2015-05-02;23:12;14.17;19.675;23.87;45.77
2015-05-02;23:18;14.255;19.675;23.54;45.93
2015-05-02;23:24;14.085;19.51;23.54;45.93
2015-05-02;23:30;13.995;19.51;23.87;45.77
2015-05-02;23:36;14.255;19.51;24.19;45.61
2015-05-02;23:42;14.17;19.51;25.16;45.61
